id,kor_name,en_name,type,image_url,image_url_small,image_url_cropped,simple_type
25655502,데블 박스,Bickuribox,Fusion Monster,https://images.ygoprodeck.com/images/cards/25655502.jpg,https://images.ygoprodeck.com/images/cards_small/25655502.jpg,https://images.ygoprodeck.com/images/cards_cropped/25655502.jpg,Fusion
43598843,기믹 퍼핏－테러 베이비,Gimmick Puppet Terror Baby,Effect Monster,https://images.ygoprodeck.com/images/cards/43598843.jpg,https://images.ygoprodeck.com/images/cards_small/43598843.jpg,https://images.ygoprodeck.com/images/cards_cropped/43598843.jpg,Effect
67113830,묘지묘지의 한,Ghost of a Grudge,Trap Card,https://images.ygoprodeck.com/images/cards/67113830.jpg,https://images.ygoprodeck.com/images/cards_small/67113830.jpg,https://images.ygoprodeck.com/images/cards_cropped/67113830.jpg,Trap
99726621,트라이브리게이드 흉조 슈라이그,Tri-Brigade Shuraig the Ominous Omen,Link Monster,https://images.ygoprodeck.com/images/cards/99726621.jpg,https://images.ygoprodeck.com/images/cards_small/99726621.jpg,https://images.ygoprodeck.com/images/cards_cropped/99726621.jpg,Link
95515060,정적의 로드-케이스트,Rod of Silence - Kay'est,Spell Card,https://images.ygoprodeck.com/images/cards/95515060.jpg,https://images.ygoprodeck.com/images/cards_small/95515060.jpg,https://images.ygoprodeck.com/images/cards_cropped/95515060.jpg,Spell
77656797,불꽃성기사제－샤를,Infernoble Knight Emperor Charles,Synchro Monster,https://images.ygoprodeck.com/images/cards/77656797.jpg,https://images.ygoprodeck.com/images/cards_small/77656797.jpg,https://images.ygoprodeck.com/images/cards_cropped/77656797.jpg,Synchro
46485778,푸아소니에르 드 누밸즈,Poissonniere de Nouvelles,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/46485778.jpg,https://images.ygoprodeck.com/images/cards_small/46485778.jpg,https://images.ygoprodeck.com/images/cards_cropped/46485778.jpg,Pendulum
90957527,검투수 게오르디어스,Gladiator Beast Gaiodiaz,Fusion Monster,https://images.ygoprodeck.com/images/cards/90957527.jpg,https://images.ygoprodeck.com/images/cards_small/90957527.jpg,https://images.ygoprodeck.com/images/cards_cropped/90957527.jpg,Fusion
21949879,EM젠틀루드,Performapal Gentrude,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/21949879.jpg,https://images.ygoprodeck.com/images/cards_small/21949879.jpg,https://images.ygoprodeck.com/images/cards_cropped/21949879.jpg,Pendulum
7171149,툰 앤틱 기어 골렘,Toon Ancient Gear Golem,Toon Monster,https://images.ygoprodeck.com/images/cards/7171149.jpg,https://images.ygoprodeck.com/images/cards_small/7171149.jpg,https://images.ygoprodeck.com/images/cards_cropped/7171149.jpg,Effect
55537983,Mimighoul Master,Mimighoul Master,Effect Monster,https://images.ygoprodeck.com/images/cards/55537983.jpg,https://images.ygoprodeck.com/images/cards_small/55537983.jpg,https://images.ygoprodeck.com/images/cards_cropped/55537983.jpg,Effect
31516413,성각룡－네프테 드래곤,Hieratic Dragon of Nebthet,Effect Monster,https://images.ygoprodeck.com/images/cards/31516413.jpg,https://images.ygoprodeck.com/images/cards_small/31516413.jpg,https://images.ygoprodeck.com/images/cards_cropped/31516413.jpg,Effect
29095552,마스크드 히어로 애시드,Masked HERO Acid,Fusion Monster,https://images.ygoprodeck.com/images/cards/29095552.jpg,https://images.ygoprodeck.com/images/cards_small/29095552.jpg,https://images.ygoprodeck.com/images/cards_cropped/29095552.jpg,Fusion
5253985,교차하는 혼,Soul Crossing,Spell Card,https://images.ygoprodeck.com/images/cards/5253985.jpg,https://images.ygoprodeck.com/images/cards_small/5253985.jpg,https://images.ygoprodeck.com/images/cards_cropped/5253985.jpg,Spell
39000945,임프레스 오브 엔디미온,Reflection of Endymion,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/39000945.jpg,https://images.ygoprodeck.com/images/cards_small/39000945.jpg,https://images.ygoprodeck.com/images/cards_cropped/39000945.jpg,Pendulum
24845628,더스튼의 걸레,Magicalized Duston Mop,Spell Card,https://images.ygoprodeck.com/images/cards/24845628.jpg,https://images.ygoprodeck.com/images/cards_small/24845628.jpg,https://images.ygoprodeck.com/images/cards_cropped/24845628.jpg,Spell
92597893,심술난 바람 피드란,"Feedran, the Winds of Mischief",Effect Monster,https://images.ygoprodeck.com/images/cards/92597893.jpg,https://images.ygoprodeck.com/images/cards_small/92597893.jpg,https://images.ygoprodeck.com/images/cards_cropped/92597893.jpg,Effect
56518311,메탈포제 버니셔,Metalfoes Vanisher,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/56518311.jpg,https://images.ygoprodeck.com/images/cards_small/56518311.jpg,https://images.ygoprodeck.com/images/cards_cropped/56518311.jpg,Pendulum
48768179,전갈-강력한 고그,Dark Scorpion - Gorg the Strong,Effect Monster,https://images.ygoprodeck.com/images/cards/48768179.jpg,https://images.ygoprodeck.com/images/cards_small/48768179.jpg,https://images.ygoprodeck.com/images/cards_cropped/48768179.jpg,Effect
17706537,맘모 파슬,Fossil Tusker,Effect Monster,https://images.ygoprodeck.com/images/cards/17706537.jpg,https://images.ygoprodeck.com/images/cards_small/17706537.jpg,https://images.ygoprodeck.com/images/cards_cropped/17706537.jpg,Effect
5206415,천뇌격룡－썬더 드래곤,Thunder Dragonlord,Effect Monster,https://images.ygoprodeck.com/images/cards/5206415.jpg,https://images.ygoprodeck.com/images/cards_small/5206415.jpg,https://images.ygoprodeck.com/images/cards_cropped/5206415.jpg,Effect
44944304,EM래프메이커,Performapal Laugh Maker,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/44944304.jpg,https://images.ygoprodeck.com/images/cards_small/44944304.jpg,https://images.ygoprodeck.com/images/cards_cropped/44944304.jpg,Pendulum
19355597,젬나이트 레이디 브릴리언트 다이아,Gem-Knight Lady Brilliant Diamond,Fusion Monster,https://images.ygoprodeck.com/images/cards/19355597.jpg,https://images.ygoprodeck.com/images/cards_small/19355597.jpg,https://images.ygoprodeck.com/images/cards_cropped/19355597.jpg,Fusion
16550875,인잭터의 마검 잭트칼리버,Inzektor Sword - Zektkaliber,Spell Card,https://images.ygoprodeck.com/images/cards/16550875.jpg,https://images.ygoprodeck.com/images/cards_small/16550875.jpg,https://images.ygoprodeck.com/images/cards_cropped/16550875.jpg,Spell
59235795,데스 싸이크론,Destruction Cyclone,Effect Monster,https://images.ygoprodeck.com/images/cards/59235795.jpg,https://images.ygoprodeck.com/images/cards_small/59235795.jpg,https://images.ygoprodeck.com/images/cards_cropped/59235795.jpg,Effect
72932673,어비스케일-미즈치,Abyss-scale of the Mizuchi,Spell Card,https://images.ygoprodeck.com/images/cards/72932673.jpg,https://images.ygoprodeck.com/images/cards_small/72932673.jpg,https://images.ygoprodeck.com/images/cards_cropped/72932673.jpg,Spell
78121572,흑마력의 정제자,Alchemist of Black Spells,Effect Monster,https://images.ygoprodeck.com/images/cards/78121572.jpg,https://images.ygoprodeck.com/images/cards_small/78121572.jpg,https://images.ygoprodeck.com/images/cards_cropped/78121572.jpg,Effect
85651167,붉은 눈의 철기사－기어프리드,Gearfried the Red-Eyes Iron Knight,Effect Monster,https://images.ygoprodeck.com/images/cards/85651167.jpg,https://images.ygoprodeck.com/images/cards_small/85651167.jpg,https://images.ygoprodeck.com/images/cards_cropped/85651167.jpg,Effect
82627406,키위 매지션 걸,Kiwi Magician Girl,Effect Monster,https://images.ygoprodeck.com/images/cards/82627406.jpg,https://images.ygoprodeck.com/images/cards_small/82627406.jpg,https://images.ygoprodeck.com/images/cards_cropped/82627406.jpg,Effect
97922283,야생의 포효,Howl of the Wild,Trap Card,https://images.ygoprodeck.com/images/cards/97922283.jpg,https://images.ygoprodeck.com/images/cards_small/97922283.jpg,https://images.ygoprodeck.com/images/cards_cropped/97922283.jpg,Trap
85255550,Swordsman from a Distant Land,Swordsman from a Distant Land,Effect Monster,https://images.ygoprodeck.com/images/cards/85255550.jpg,https://images.ygoprodeck.com/images/cards_small/85255550.jpg,https://images.ygoprodeck.com/images/cards_cropped/85255550.jpg,Effect
87008374,ZW (제알 웨폰) - 피닉스 보우,ZW - Phoenix Bow,Effect Monster,https://images.ygoprodeck.com/images/cards/87008374.jpg,https://images.ygoprodeck.com/images/cards_small/87008374.jpg,https://images.ygoprodeck.com/images/cards_cropped/87008374.jpg,Effect
5577649,스크랩 크래시,Scrap Crash,Trap Card,https://images.ygoprodeck.com/images/cards/5577649.jpg,https://images.ygoprodeck.com/images/cards_small/5577649.jpg,https://images.ygoprodeck.com/images/cards_cropped/5577649.jpg,Trap
36623431,코아키메일의 강철핵,Iron Core of Koa'ki Meiru,Spell Card,https://images.ygoprodeck.com/images/cards/36623431.jpg,https://images.ygoprodeck.com/images/cards_small/36623431.jpg,https://images.ygoprodeck.com/images/cards_cropped/36623431.jpg,Spell
45023678,라이트닝 퍼니셔,Lightning Punisher,Effect Monster,https://images.ygoprodeck.com/images/cards/45023678.jpg,https://images.ygoprodeck.com/images/cards_small/45023678.jpg,https://images.ygoprodeck.com/images/cards_cropped/45023678.jpg,Effect
82556058,데모닉 모터 Ω,Fiendish Engine Omega,Effect Monster,https://images.ygoprodeck.com/images/cards/82556058.jpg,https://images.ygoprodeck.com/images/cards_small/82556058.jpg,https://images.ygoprodeck.com/images/cards_cropped/82556058.jpg,Effect
13313278,ＢＫ베일,Battlin' Boxer Veil,Effect Monster,https://images.ygoprodeck.com/images/cards/13313278.jpg,https://images.ygoprodeck.com/images/cards_small/13313278.jpg,https://images.ygoprodeck.com/images/cards_cropped/13313278.jpg,Effect
41639001,성각룡-드래곤 누트,Hieratic Dragon of Nuit,Effect Monster,https://images.ygoprodeck.com/images/cards/41639001.jpg,https://images.ygoprodeck.com/images/cards_small/41639001.jpg,https://images.ygoprodeck.com/images/cards_cropped/41639001.jpg,Effect
29975188,사이버 드래곤 퓌어,Cyber Dragon Vier,Effect Monster,https://images.ygoprodeck.com/images/cards/29975188.jpg,https://images.ygoprodeck.com/images/cards_small/29975188.jpg,https://images.ygoprodeck.com/images/cards_cropped/29975188.jpg,Effect
60832978,더블 레조네이터,Double Resonator,Tuner Monster,https://images.ygoprodeck.com/images/cards/60832978.jpg,https://images.ygoprodeck.com/images/cards_small/60832978.jpg,https://images.ygoprodeck.com/images/cards_cropped/60832978.jpg,Effect
93969023,블랙메탈드래곤,Black Metal Dragon,Effect Monster,https://images.ygoprodeck.com/images/cards/93969023.jpg,https://images.ygoprodeck.com/images/cards_small/93969023.jpg,https://images.ygoprodeck.com/images/cards_cropped/93969023.jpg,Effect
26889158,샐러맨그레이트 가젤,Salamangreat Gazelle,Effect Monster,https://images.ygoprodeck.com/images/cards/26889158.jpg,https://images.ygoprodeck.com/images/cards_small/26889158.jpg,https://images.ygoprodeck.com/images/cards_cropped/26889158.jpg,Effect
77506119,썬더 유니콘,Thunder Unicorn,Synchro Monster,https://images.ygoprodeck.com/images/cards/77506119.jpg,https://images.ygoprodeck.com/images/cards_small/77506119.jpg,https://images.ygoprodeck.com/images/cards_cropped/77506119.jpg,Synchro
68812773,Lillybot,Lillybot,Effect Monster,https://images.ygoprodeck.com/images/cards/68812773.jpg,https://images.ygoprodeck.com/images/cards_small/68812773.jpg,https://images.ygoprodeck.com/images/cards_cropped/68812773.jpg,Effect
2759860,그레이돌 임팩트,Graydle Impact,Spell Card,https://images.ygoprodeck.com/images/cards/2759860.jpg,https://images.ygoprodeck.com/images/cards_small/2759860.jpg,https://images.ygoprodeck.com/images/cards_cropped/2759860.jpg,Spell
18060565,드래그니티－프리머스 필러스,Dragunity Primus Pilus,Effect Monster,https://images.ygoprodeck.com/images/cards/18060565.jpg,https://images.ygoprodeck.com/images/cards_small/18060565.jpg,https://images.ygoprodeck.com/images/cards_cropped/18060565.jpg,Effect
64187086,지박신의 부활,Earthbound Immortal Revival,Spell Card,https://images.ygoprodeck.com/images/cards/64187086.jpg,https://images.ygoprodeck.com/images/cards_small/64187086.jpg,https://images.ygoprodeck.com/images/cards_cropped/64187086.jpg,Spell
57985393,Broomy,Broomy,Tuner Monster,https://images.ygoprodeck.com/images/cards/57985393.jpg,https://images.ygoprodeck.com/images/cards_small/57985393.jpg,https://images.ygoprodeck.com/images/cards_cropped/57985393.jpg,Effect
89194033,신성한 몬스터 셀케트,Mystical Beast of Serket,Effect Monster,https://images.ygoprodeck.com/images/cards/89194033.jpg,https://images.ygoprodeck.com/images/cards_small/89194033.jpg,https://images.ygoprodeck.com/images/cards_cropped/89194033.jpg,Effect
71628381,멀티 피스 골렘,Multiple Piece Golem,Fusion Monster,https://images.ygoprodeck.com/images/cards/71628381.jpg,https://images.ygoprodeck.com/images/cards_small/71628381.jpg,https://images.ygoprodeck.com/images/cards_cropped/71628381.jpg,Fusion
14057297,최후라면 함께,Multiple Destruction,Trap Card,https://images.ygoprodeck.com/images/cards/14057297.jpg,https://images.ygoprodeck.com/images/cards_small/14057297.jpg,https://images.ygoprodeck.com/images/cards_cropped/14057297.jpg,Trap
62022479,낙인의 연,Branded Bond,Spell Card,https://images.ygoprodeck.com/images/cards/62022479.jpg,https://images.ygoprodeck.com/images/cards_small/62022479.jpg,https://images.ygoprodeck.com/images/cards_cropped/62022479.jpg,Spell
11091375,사파이어 드래곤,Luster Dragon,Normal Monster,https://images.ygoprodeck.com/images/cards/11091375.jpg,https://images.ygoprodeck.com/images/cards_small/11091375.jpg,https://images.ygoprodeck.com/images/cards_cropped/11091375.jpg,Normal
93895605,헤이트 버스터,Hate Buster,Trap Card,https://images.ygoprodeck.com/images/cards/93895605.jpg,https://images.ygoprodeck.com/images/cards_small/93895605.jpg,https://images.ygoprodeck.com/images/cards_cropped/93895605.jpg,Trap
84058253,키메라테크 램페이지 드래곤,Chimeratech Rampage Dragon,Fusion Monster,https://images.ygoprodeck.com/images/cards/84058253.jpg,https://images.ygoprodeck.com/images/cards_small/84058253.jpg,https://images.ygoprodeck.com/images/cards_cropped/84058253.jpg,Fusion
8323633,밤안개의 스나이퍼,Cloak and Dagger,Trap Card,https://images.ygoprodeck.com/images/cards/8323633.jpg,https://images.ygoprodeck.com/images/cards_small/8323633.jpg,https://images.ygoprodeck.com/images/cards_cropped/8323633.jpg,Trap
37721209,해룡－다이달로스,Levia-Dragon - Daedalus,Effect Monster,https://images.ygoprodeck.com/images/cards/37721209.jpg,https://images.ygoprodeck.com/images/cards_small/37721209.jpg,https://images.ygoprodeck.com/images/cards_cropped/37721209.jpg,Effect
46821314,휴머노이드 슬라임,Humanoid Slime,Normal Monster,https://images.ygoprodeck.com/images/cards/46821314.jpg,https://images.ygoprodeck.com/images/cards_small/46821314.jpg,https://images.ygoprodeck.com/images/cards_cropped/46821314.jpg,Normal
41201555,코아키메일 그라비로즈,Koa'ki Meiru Gravirose,Effect Monster,https://images.ygoprodeck.com/images/cards/41201555.jpg,https://images.ygoprodeck.com/images/cards_small/41201555.jpg,https://images.ygoprodeck.com/images/cards_cropped/41201555.jpg,Effect
19186123,비전 해방,Vision Release,Spell Card,https://images.ygoprodeck.com/images/cards/19186123.jpg,https://images.ygoprodeck.com/images/cards_small/19186123.jpg,https://images.ygoprodeck.com/images/cards_cropped/19186123.jpg,Spell
18236002,프랭키즈 램프,Prank-Kids Lampsies,Effect Monster,https://images.ygoprodeck.com/images/cards/18236002.jpg,https://images.ygoprodeck.com/images/cards_small/18236002.jpg,https://images.ygoprodeck.com/images/cards_cropped/18236002.jpg,Effect
73594093,메탈포제 퓨전,Metalfoes Fusion,Spell Card,https://images.ygoprodeck.com/images/cards/73594093.jpg,https://images.ygoprodeck.com/images/cards_small/73594093.jpg,https://images.ygoprodeck.com/images/cards_cropped/73594093.jpg,Spell
43500484,마계의가시나무,Darkworld Thorns,Normal Monster,https://images.ygoprodeck.com/images/cards/43500484.jpg,https://images.ygoprodeck.com/images/cards_small/43500484.jpg,https://images.ygoprodeck.com/images/cards_cropped/43500484.jpg,Normal
93657021,데스티니 히어로 더스크토피아 가이,Destiny HERO - Dusktopia,Fusion Monster,https://images.ygoprodeck.com/images/cards/93657021.jpg,https://images.ygoprodeck.com/images/cards_small/93657021.jpg,https://images.ygoprodeck.com/images/cards_cropped/93657021.jpg,Fusion
90179822,희극의 데스피아안,Despian Comedy,Effect Monster,https://images.ygoprodeck.com/images/cards/90179822.jpg,https://images.ygoprodeck.com/images/cards_small/90179822.jpg,https://images.ygoprodeck.com/images/cards_cropped/90179822.jpg,Effect
48766543,사이버테크 와이반,Cyber-Tech Alligator,Normal Monster,https://images.ygoprodeck.com/images/cards/48766543.jpg,https://images.ygoprodeck.com/images/cards_small/48766543.jpg,https://images.ygoprodeck.com/images/cards_cropped/48766543.jpg,Normal
53828396,순간접착 폭탄,Adhesive Explosive,Effect Monster,https://images.ygoprodeck.com/images/cards/53828396.jpg,https://images.ygoprodeck.com/images/cards_small/53828396.jpg,https://images.ygoprodeck.com/images/cards_cropped/53828396.jpg,Effect
20758643,피안의 악귀 그래바스니치,"Graff, Malebranche of the Burning Abyss",Effect Monster,https://images.ygoprodeck.com/images/cards/20758643.jpg,https://images.ygoprodeck.com/images/cards_small/20758643.jpg,https://images.ygoprodeck.com/images/cards_cropped/20758643.jpg,Effect
74611888,앙갚음,Turnabout,Trap Card,https://images.ygoprodeck.com/images/cards/74611888.jpg,https://images.ygoprodeck.com/images/cards_small/74611888.jpg,https://images.ygoprodeck.com/images/cards_cropped/74611888.jpg,Trap
15394083,극성수 탕그리스니,Tanngrisnir of the Nordic Beasts,Effect Monster,https://images.ygoprodeck.com/images/cards/15394083.jpg,https://images.ygoprodeck.com/images/cards_small/15394083.jpg,https://images.ygoprodeck.com/images/cards_cropped/15394083.jpg,Effect
62312469,다크 드리야드,Dark Doriado,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/62312469.jpg,https://images.ygoprodeck.com/images/cards_small/62312469.jpg,https://images.ygoprodeck.com/images/cards_cropped/62312469.jpg,Pendulum
45836982,지박초신관,Earthbound Greater Linewalker,Effect Monster,https://images.ygoprodeck.com/images/cards/45836982.jpg,https://images.ygoprodeck.com/images/cards_small/45836982.jpg,https://images.ygoprodeck.com/images/cards_cropped/45836982.jpg,Effect
61127349,빅뱅 슛,Big Bang Shot,Spell Card,https://images.ygoprodeck.com/images/cards/61127349.jpg,https://images.ygoprodeck.com/images/cards_small/61127349.jpg,https://images.ygoprodeck.com/images/cards_cropped/61127349.jpg,Spell
53027855,풍령신 윈드로즈,Windrose the Elemental Lord,Effect Monster,https://images.ygoprodeck.com/images/cards/53027855.jpg,https://images.ygoprodeck.com/images/cards_small/53027855.jpg,https://images.ygoprodeck.com/images/cards_cropped/53027855.jpg,Effect
3078576,야타 까마귀,Yata-Garasu,Spirit Monster,https://images.ygoprodeck.com/images/cards/3078576.jpg,https://images.ygoprodeck.com/images/cards_small/3078576.jpg,https://images.ygoprodeck.com/images/cards_cropped/3078576.jpg,Effect
74974229,에일리언 솔저 Ｍ/ 프레임,Alien Shocktrooper M-Frame,Link Monster,https://images.ygoprodeck.com/images/cards/74974229.jpg,https://images.ygoprodeck.com/images/cards_small/74974229.jpg,https://images.ygoprodeck.com/images/cards_cropped/74974229.jpg,Link
5556499,머시너즈 포트리스,Machina Fortress,Effect Monster,https://images.ygoprodeck.com/images/cards/5556499.jpg,https://images.ygoprodeck.com/images/cards_small/5556499.jpg,https://images.ygoprodeck.com/images/cards_cropped/5556499.jpg,Effect
10813327,긁어 부스럼,Waking the Dragon,Trap Card,https://images.ygoprodeck.com/images/cards/10813327.jpg,https://images.ygoprodeck.com/images/cards_small/10813327.jpg,https://images.ygoprodeck.com/images/cards_cropped/10813327.jpg,Trap
101206059,Primoredial Tremors,Primoredial Tremors,Spell Card,https://images.ygoprodeck.com/images/cards/101206059.jpg,https://images.ygoprodeck.com/images/cards_small/101206059.jpg,https://images.ygoprodeck.com/images/cards_cropped/101206059.jpg,Spell
39761138,네오플레임벨 샤먼,Neo Flamvell Shaman,Effect Monster,https://images.ygoprodeck.com/images/cards/39761138.jpg,https://images.ygoprodeck.com/images/cards_small/39761138.jpg,https://images.ygoprodeck.com/images/cards_cropped/39761138.jpg,Effect
10705656,위제트 키드,Widget Kid,Effect Monster,https://images.ygoprodeck.com/images/cards/10705656.jpg,https://images.ygoprodeck.com/images/cards_small/10705656.jpg,https://images.ygoprodeck.com/images/cards_cropped/10705656.jpg,Effect
34771947,Labyrinth Wall Shadow,Labyrinth Wall Shadow,Spell Card,https://images.ygoprodeck.com/images/cards/34771947.jpg,https://images.ygoprodeck.com/images/cards_small/34771947.jpg,https://images.ygoprodeck.com/images/cards_cropped/34771947.jpg,Spell
80978111,비상의 G,"Flying ""C""",Effect Monster,https://images.ygoprodeck.com/images/cards/80978111.jpg,https://images.ygoprodeck.com/images/cards_small/80978111.jpg,https://images.ygoprodeck.com/images/cards_cropped/80978111.jpg,Effect
32268901,사라만도라,Salamandra,Spell Card,https://images.ygoprodeck.com/images/cards/32268901.jpg,https://images.ygoprodeck.com/images/cards_small/32268901.jpg,https://images.ygoprodeck.com/images/cards_cropped/32268901.jpg,Spell
55277252,마굉신수 노즈치,The Fabled Nozoochee,Effect Monster,https://images.ygoprodeck.com/images/cards/55277252.jpg,https://images.ygoprodeck.com/images/cards_small/55277252.jpg,https://images.ygoprodeck.com/images/cards_cropped/55277252.jpg,Effect
76416959,전황의 의－관운,Ancient Warriors - Loyal Guan Yun,Effect Monster,https://images.ygoprodeck.com/images/cards/76416959.jpg,https://images.ygoprodeck.com/images/cards_small/76416959.jpg,https://images.ygoprodeck.com/images/cards_cropped/76416959.jpg,Effect
48144509,오드아이즈 퓨전,Odd-Eyes Fusion,Spell Card,https://images.ygoprodeck.com/images/cards/48144509.jpg,https://images.ygoprodeck.com/images/cards_small/48144509.jpg,https://images.ygoprodeck.com/images/cards_cropped/48144509.jpg,Spell
43452193,이차원 터널 미러 게이트,Mirror Gate,Trap Card,https://images.ygoprodeck.com/images/cards/43452193.jpg,https://images.ygoprodeck.com/images/cards_small/43452193.jpg,https://images.ygoprodeck.com/images/cards_cropped/43452193.jpg,Trap
4022819,성각룡－아세트 드래곤,Hieratic Dragon of Eset,Effect Monster,https://images.ygoprodeck.com/images/cards/4022819.jpg,https://images.ygoprodeck.com/images/cards_small/4022819.jpg,https://images.ygoprodeck.com/images/cards_cropped/4022819.jpg,Effect
14575467,좀비노,Zombino,Normal Monster,https://images.ygoprodeck.com/images/cards/14575467.jpg,https://images.ygoprodeck.com/images/cards_small/14575467.jpg,https://images.ygoprodeck.com/images/cards_cropped/14575467.jpg,Normal
88754763,CX (카오스 엑시즈) 열혈지도신 얼티미트 트레이너,CXyz Coach Lord Ultimatrainer,XYZ Monster,https://images.ygoprodeck.com/images/cards/88754763.jpg,https://images.ygoprodeck.com/images/cards_small/88754763.jpg,https://images.ygoprodeck.com/images/cards_cropped/88754763.jpg,XYZ
37038993,염자룡 퓨라리스,"Puralis, the Purple Pyrotile",Synchro Tuner Monster,https://images.ygoprodeck.com/images/cards/37038993.jpg,https://images.ygoprodeck.com/images/cards_small/37038993.jpg,https://images.ygoprodeck.com/images/cards_cropped/37038993.jpg,Synchro
94664694,매드 데몬,Mad Archfiend,Effect Monster,https://images.ygoprodeck.com/images/cards/94664694.jpg,https://images.ygoprodeck.com/images/cards_small/94664694.jpg,https://images.ygoprodeck.com/images/cards_cropped/94664694.jpg,Effect
101206058,Primoredial Imperialode,Primoredial Imperialode,Spell Card,https://images.ygoprodeck.com/images/cards/101206058.jpg,https://images.ygoprodeck.com/images/cards_small/101206058.jpg,https://images.ygoprodeck.com/images/cards_cropped/101206058.jpg,Spell
5068132,꿈매미 스이밍밍,Dream Cicada,Effect Monster,https://images.ygoprodeck.com/images/cards/5068132.jpg,https://images.ygoprodeck.com/images/cards_small/5068132.jpg,https://images.ygoprodeck.com/images/cards_cropped/5068132.jpg,Effect
79409334,블랙 스테고,Black Stego,Effect Monster,https://images.ygoprodeck.com/images/cards/79409334.jpg,https://images.ygoprodeck.com/images/cards_small/79409334.jpg,https://images.ygoprodeck.com/images/cards_cropped/79409334.jpg,Effect
3987233,미세스 레디언트,Missus Radiant,Link Monster,https://images.ygoprodeck.com/images/cards/3987233.jpg,https://images.ygoprodeck.com/images/cards_small/3987233.jpg,https://images.ygoprodeck.com/images/cards_cropped/3987233.jpg,Link
1561110,ABC－드래곤 버스터,ABC-Dragon Buster,Fusion Monster,https://images.ygoprodeck.com/images/cards/1561110.jpg,https://images.ygoprodeck.com/images/cards_small/1561110.jpg,https://images.ygoprodeck.com/images/cards_cropped/1561110.jpg,Fusion
37534148,리본리본,Ribbon of Rebirth,Spell Card,https://images.ygoprodeck.com/images/cards/37534148.jpg,https://images.ygoprodeck.com/images/cards_small/37534148.jpg,https://images.ygoprodeck.com/images/cards_cropped/37534148.jpg,Spell
84257640,치료의 신 다이안 켓,Dian Keto the Cure Master,Spell Card,https://images.ygoprodeck.com/images/cards/84257640.jpg,https://images.ygoprodeck.com/images/cards_small/84257640.jpg,https://images.ygoprodeck.com/images/cards_cropped/84257640.jpg,Spell
38339996,R－ACE (레스큐 에이스) 임펄스,Rescue-ACE Impulse,Effect Monster,https://images.ygoprodeck.com/images/cards/38339996.jpg,https://images.ygoprodeck.com/images/cards_small/38339996.jpg,https://images.ygoprodeck.com/images/cards_cropped/38339996.jpg,Effect
84696266,음속 덕,Sonic Duck,Normal Monster,https://images.ygoprodeck.com/images/cards/84696266.jpg,https://images.ygoprodeck.com/images/cards_small/84696266.jpg,https://images.ygoprodeck.com/images/cards_cropped/84696266.jpg,Normal
16943770,환상수기 에어로스버드,Mecha Phantom Beast Aerosguin,Effect Monster,https://images.ygoprodeck.com/images/cards/16943770.jpg,https://images.ygoprodeck.com/images/cards_small/16943770.jpg,https://images.ygoprodeck.com/images/cards_cropped/16943770.jpg,Effect
96428622,사이버틱 외눈 거인,Cybernetic Cyclopean,Effect Monster,https://images.ygoprodeck.com/images/cards/96428622.jpg,https://images.ygoprodeck.com/images/cards_small/96428622.jpg,https://images.ygoprodeck.com/images/cards_cropped/96428622.jpg,Effect
11678191,수호령 아이린,Protective Soul Ailin,Union Effect Monster,https://images.ygoprodeck.com/images/cards/11678191.jpg,https://images.ygoprodeck.com/images/cards_small/11678191.jpg,https://images.ygoprodeck.com/images/cards_cropped/11678191.jpg,Effect
68300121,마건빙령－베파르투,Magikey Spirit - Vepartu,XYZ Monster,https://images.ygoprodeck.com/images/cards/68300121.jpg,https://images.ygoprodeck.com/images/cards_small/68300121.jpg,https://images.ygoprodeck.com/images/cards_cropped/68300121.jpg,XYZ
19652159,라이트 앤드 다크니스 드래곤로드,Light and Darkness Dragonlord,Fusion Monster,https://images.ygoprodeck.com/images/cards/19652159.jpg,https://images.ygoprodeck.com/images/cards_small/19652159.jpg,https://images.ygoprodeck.com/images/cards_cropped/19652159.jpg,Fusion
47710198,상검대사－칠성용연,Swordsoul Sinister Sovereign - Qixing Longyuan,Synchro Monster,https://images.ygoprodeck.com/images/cards/47710198.jpg,https://images.ygoprodeck.com/images/cards_small/47710198.jpg,https://images.ygoprodeck.com/images/cards_cropped/47710198.jpg,Synchro
67105242,지박령,Earthbound Spirit,Normal Monster,https://images.ygoprodeck.com/images/cards/67105242.jpg,https://images.ygoprodeck.com/images/cards_small/67105242.jpg,https://images.ygoprodeck.com/images/cards_cropped/67105242.jpg,Normal
34242278,성기사의 방패지기,Noble Knight's Shield-Bearer,Effect Monster,https://images.ygoprodeck.com/images/cards/34242278.jpg,https://images.ygoprodeck.com/images/cards_small/34242278.jpg,https://images.ygoprodeck.com/images/cards_cropped/34242278.jpg,Effect
63142001,전지맨-AA,Batteryman AA,Effect Monster,https://images.ygoprodeck.com/images/cards/63142001.jpg,https://images.ygoprodeck.com/images/cards_small/63142001.jpg,https://images.ygoprodeck.com/images/cards_cropped/63142001.jpg,Effect
